,Video_id,Video_Channel_title,Stats_Comment,Stats_Fav,Stats_Like,Stats_view
23,eitZI_nyn8E,Unbox Therapy,167,0,735,16094
24,ZYXP9pF9Pqo,Unbox Therapy,722,0,5721,752766
25,Uuwo4hrrb0w,Unbox Therapy,82,0,389,9758
26,7GV6ubNq7c0,Unbox Therapy,78,0,860,47272
27,OCOAl7ouChk,Unbox Therapy,62,0,648,27839
28,TiM4sZ7GPcE,Unbox Therapy,750,0,3682,268313
29,5S2zrhf46TI,Unbox Therapy,82,0,960,45173
30,6RbeRxcthFM,Unbox Therapy,469,0,2886,227827
31,IM5DnQM4J9Q,Unbox Therapy,155,0,577,41116
32,GzMie3xwoUY,Unbox Therapy,65,0,598,27364
33,bzs5vgYvubQ,Unbox Therapy,169,0,1423,62147
34,ZeXHMcQswpA,Unbox Therapy,85,0,1275,57603
35,nSnR84YAEsk,Unbox Therapy,77,0,404,21010
36,heLRJHdwzf4,Unbox Therapy,98,0,457,30272
37,8QfYh2VgMc0,Unbox Therapy,229,0,3282,254867
38,0TKFp-Mu-1I,Unbox Therapy,167,0,1783,113029
39,nK_bb6FKWqg,Unbox Therapy,111,0,1088,48275
40,_6NyBwKHC7s,Unbox Therapy,79,0,310,22336
41,gQGAIgzSr8U,Unbox Therapy,311,0,1977,148743
42,6vkDnqxdNi0,Unbox Therapy,55,0,291,24280
43,gufZ__p95Ps,Unbox Therapy,1496,0,7020,490111
44,y9NlBaDngqk,Unbox Therapy,91,0,871,38608
45,oidZ5reSyWE,Unbox Therapy,502,0,4728,288200
46,hB3K7e1DheU,Unbox Therapy,422,0,3650,242075
47,k_G_5pW4iVA,Unbox Therapy,531,0,4988,390118
48,E-iWB54BlAc,Unbox Therapy,236,0,736,71404
49,eZVHGrbHXVg,Unbox Therapy,115,0,863,59008
0,GTkw0od4b9A,Unbox Therapy,168,0,1332,76893
1,NVEliR65I9E,Unbox Therapy,241,0,2614,134173
2,EO_HDfQYioY,Unbox Therapy,59,0,405,49229
3,p8ebQ9_sZi4,Unbox Therapy,3231,0,19278,1845564
4,8_mct_Id7B8,Unbox Therapy,164,0,1612,121904
5,#NAME?,Unbox Therapy,96,0,473,32182
6,BPeqPEeTIls,Unbox Therapy,250,0,1164,103631
7,Rpqu7Sie8NQ,Unbox Therapy,401,0,2862,196609
8,42AAU49tlGE,Unbox Therapy,87,0,462,37086
9,s65HeAMhrbI,Unbox Therapy,832,0,6058,309056
10,JnpcfeUPPgY,Unbox Therapy,374,0,2998,220902
11,zHwSGvmyjFY,Unbox Therapy,194,0,1663,78014
12,KgZ8ly0nBb4,Unbox Therapy,759,0,3513,324962
13,_KIVlI9D8a0,Unbox Therapy,1138,0,7253,373852
14,13AdTSXgDtI,Unbox Therapy,81,0,259,38377
15,qu2TSD5hL3k,Unbox Therapy,164,0,1262,64475
16,JRZRe_uPHms,Unbox Therapy,1278,0,6586,574375
17,k2i_7w0soYI,Unbox Therapy,79,0,443,46711
18,2npnYEck31w,Unbox Therapy,81,0,559,26576
19,kzfTnLLnboU,Unbox Therapy,84,0,217,9908
20,SY4o0Vc7JiY,Unbox Therapy,189,0,1461,130261
21,ulvv5sJJM2k,Unbox Therapy,107,0,1011,63868
22,maisshOm4Ng,Unbox Therapy,193,0,1129,32424
23,2_pxsldZSAY,Unbox Therapy,83,0,343,47279
24,lQ80OZ230u0,Unbox Therapy,173,0,598,189947
25,zUmeHKay-aE,Unbox Therapy,639,0,2263,243136
26,iamFtCZNU_U,Unbox Therapy,71,0,987,41257
27,TfNCvq7YchA,Unbox Therapy,114,0,1400,80318
28,HnrlvIG5wB0,Unbox Therapy,40,0,340,17903
29,eEGkVeV6v4w,Unbox Therapy,72,0,260,31043
30,FA6pZCm5xwA,Unbox Therapy,91,0,310,9480
31,NrWsQMZnilw,Unbox Therapy,346,0,2180,330699
32,6XKaAb6mq18,Unbox Therapy,150,0,927,9868
33,40XqCTSQK5E,Unbox Therapy,144,0,960,70644
34,KHTJre0FD9E,Unbox Therapy,481,0,3460,219194
35,ctZS2cCGE5c,Unbox Therapy,188,0,1964,116763
36,1vrBTeVmeb4,Unbox Therapy,802,0,3521,264945
37,7NOCxa3BB_w,Unbox Therapy,112,0,267,18035
38,ImnsQruXX6U,Unbox Therapy,117,0,327,5831
39,WAMc-fCBJ-A,Unbox Therapy,83,0,1652,124614
40,cHWzbjYF9Sk,Unbox Therapy,86,0,660,48259
41,AE3ddsMcoKw,Unbox Therapy,100,0,1163,89634
42,i-TJMCRE7lM,Unbox Therapy,180,0,1294,85651
43,z_ij5A_--oo,Unbox Therapy,80,0,567,40089
44,2TlM4rtwVvI,Unbox Therapy,594,0,4961,308844
45,U0D8KLeGHx8,Unbox Therapy,82,0,679,37057
46,bjQRaZPtnC8,Unbox Therapy,49,0,470,11058
47,J1oSFu2r9u0,Unbox Therapy,160,0,2057,107418
48,GOjKg00-tn4,Unbox Therapy,63,0,490,18484
49,YPxK8lChOlo,Unbox Therapy,402,0,2455,94350
0,Qd_ZDpWLcSY,Unbox Therapy,48,0,376,7646
1,MLqWLZQEjTM,Unbox Therapy,45,0,314,22622
2,LoflukF7U74,Unbox Therapy,65,0,279,21023
3,lCWOONGkPNA,Unbox Therapy,63,0,353,23229
4,kw3dtntdqaQ,Unbox Therapy,60,0,369,60447
5,rGnrMawWQk4,Unbox Therapy,356,0,2344,58102
6,rfCXehe-5g4,Unbox Therapy,28,0,234,18871
7,Bemg0QsRIw4,Unbox Therapy,63,0,519,48811
8,s6ZcTGsAJqU,Unbox Therapy,34,0,197,39396
9,Nbyc4bNoepQ,Unbox Therapy,270,0,1493,304429
10,sTljL96eels,Unbox Therapy,156,0,863,126220
11,dxqaAWyXrxM,Unbox Therapy,62,0,397,42220
12,N9VaAym5A6s,Unbox Therapy,64,0,149,6025
13,H8O0sN2ykak,Unbox Therapy,1097,0,397,6857
14,LnmP_D1HmgA,Unbox Therapy,465,0,1896,265022
15,Gdgq59ebt1g,Unbox Therapy,26,0,190,17428
16,bpVTdfS5a0M,Unbox Therapy,38,0,121,5796
17,#NAME?,Unbox Therapy,30,0,240,15646
18,lQZORlVoiHY,Unbox Therapy,267,0,1307,215438
19,Tia3va_3HgQ,Unbox Therapy,106,0,476,75013
20,dHLib4-VcHg,Unbox Therapy,287,0,842,128842
21,zVXAAh6wswc,Unbox Therapy,871,0,2685,632143
22,HFF31Eb45II,Unbox Therapy,23,0,162,15998
23,OgzvF7NbTPo,Unbox Therapy,105,0,629,56154
24,sz8a-sc2tSI,Unbox Therapy,62,0,353,50248
25,N18Fgv6o59Q,Unbox Therapy,19,0,122,11661
26,QGgGsD_2Nmw,Unbox Therapy,87,0,263,23904
27,5wAAoRqtLBc,Unbox Therapy,104,0,595,62193
28,iv91m2z6DPY,Unbox Therapy,229,0,1316,271393
29,Wi_GUGI6HKI,Unbox Therapy,78,0,453,45054
30,jfWEnXUW4zo,Unbox Therapy,288,0,1403,181603
31,RLVYves-Yx0,Unbox Therapy,57,0,351,50062
32,F9iHvf1N3AU,Unbox Therapy,164,0,708,125869
33,7YV_BdEcwvU,Unbox Therapy,58,0,656,50251
34,cELNo5e8sBQ,Unbox Therapy,24,0,142,9701
35,5s4dSToBs0o,Unbox Therapy,33,0,138,12004
36,sDGzE3IOqWI,Unbox Therapy,26,0,150,13560
37,BxTV_e91B5w,Unbox Therapy,93,0,727,82071
38,KfBRFyE80Dw,Unbox Therapy,21,0,134,19578
39,poJkhlxBViE,Unbox Therapy,10,0,119,19006
40,KVgju3Ud6mQ,Unbox Therapy,20,0,112,6166
41,Swn70q_Wrl4,Unbox Therapy,79,0,406,28721
42,#NAME?,Unbox Therapy,3580,0,26237,2346351
43,oY-0uLF5hLg,Unbox Therapy,227,0,468,199406
44,OzqNzQT9yMY,Unbox Therapy,30,0,338,45922
45,Q9CO-d2Lbgs,Unbox Therapy,50,0,474,43936
46,OOdPtf1qmw8,Unbox Therapy,38,0,101,2929
47,n-OhhuW2Fho,Unbox Therapy,51,0,272,42538
48,Ri8vuTPJB2k,Unbox Therapy,66,0,350,40632
49,EKH25kQw84Q,Unbox Therapy,97,0,462,84379
0,t_ZXNI_vnMU,Unbox Therapy,8,0,112,9775
1,efixJnESmp8,Unbox Therapy,489,0,1487,295022
2,odaNefiltKE,Unbox Therapy,40,0,187,18328
3,HKTl-jqWdME,Unbox Therapy,49,0,244,43081
4,onn7o01LkrU,Unbox Therapy,102,0,401,78986
5,5ybuJhetd5I,Unbox Therapy,575,0,1999,263790
6,1bilml8WnGo,Unbox Therapy,44,0,231,37671
7,XsYjNyiz58M,Unbox Therapy,27,0,221,18870
8,s7b3RHkExG4,Unbox Therapy,20,0,200,14949
9,pueCjB0CeBk,Unbox Therapy,157,0,747,40869
10,WMF2TUauQHc,Unbox Therapy,226,0,758,223263
11,vx2fxuBnNsM,Unbox Therapy,40,0,270,32651
12,G9KvnNsouc4,Unbox Therapy,336,0,1561,157780
13,SUbiuLIxArU,Unbox Therapy,59,0,264,40359
14,mjVVq84HbfA,Unbox Therapy,32,0,339,38792
15,hJr8r_qdce4,Unbox Therapy,86,0,355,111338
16,ugKRaSbaXRI,Unbox Therapy,143,0,715,72064
17,csrv6Wb2LjA,Unbox Therapy,56,0,310,32964
18,dBgQyMcElao,Unbox Therapy,67,0,451,62297
19,LAiknkHxBt4,Unbox Therapy,64,0,257,34926
20,b99T35iRgps,Unbox Therapy,116,0,442,98161
21,49N4WtN6HHY,Unbox Therapy,87,0,677,72960
22,1Et8x2Vd6No,Unbox Therapy,15,0,216,18606
23,7pU8VPNPl5Q,Unbox Therapy,18,0,158,13988
24,JmFY1r7-Hos,Unbox Therapy,223,0,668,109977
25,jh-VVHI9KeU,Unbox Therapy,60,0,259,31261
26,tmvLVmwjT18,Unbox Therapy,21,0,151,12995
27,XriTDtPYYp0,Unbox Therapy,20,0,172,14946
28,JVncQwhrD2Y,Unbox Therapy,99,0,304,35131
29,3nm2qyECF2g,Unbox Therapy,284,0,1660,171436
30,nhJ-DDPhxFw,Unbox Therapy,167,0,590,127353
31,WkXiYquPKNI,Unbox Therapy,26,0,230,13960
32,TZVjA2az4ss,Unbox Therapy,106,0,336,61343
33,gQoGMQnFLPU,Unbox Therapy,49,0,334,56966
34,0Rf5W1udSL8,Unbox Therapy,127,0,720,112568
35,5f5Y4BtXkoc,Unbox Therapy,44,0,204,10098
36,I8ICQTl9Kh4,Unbox Therapy,18,0,173,10535
37,PjxqeK9jM6s,Unbox Therapy,14,0,212,23035
38,QO35GTvXn_A,Unbox Therapy,48,0,454,88171
39,e1QOlkUkc0g,Unbox Therapy,135,0,1231,271720
40,o7EETAIaW3s,Unbox Therapy,106,0,580,86537
41,mr3PQvk2ywU,Unbox Therapy,78,0,451,54371
42,oc-azuE1qFo,Unbox Therapy,108,0,612,46880
43,QA3kZMNR7lE,Unbox Therapy,85,0,496,54103
44,QBxhaUFWELU,Unbox Therapy,51,0,321,18050
45,8wumLEqXjoA,Unbox Therapy,115,0,755,135028
46,cZo5-_2cEBw,Unbox Therapy,233,0,1175,134146
47,KKpNxIbNceI,Unbox Therapy,51,0,304,20530
48,9GXXT7PowtE,Unbox Therapy,212,0,752,89829
49,4p6ruppSHxc,Unbox Therapy,74,0,485,25795
0,ZsQx7ftm_jM,Unbox Therapy,110,0,592,88363
1,bOGSrczLZy0,Unbox Therapy,332,0,1095,67173
2,MYQ2BI1MZzQ,Unbox Therapy,426,0,1553,156167
3,lgd1nSJbLN0,Unbox Therapy,4412,0,7590,387000
4,ZsQx7ftm_jM,Unbox Therapy,110,0,592,88363
5,bOGSrczLZy0,Unbox Therapy,332,0,1095,67173
6,MYQ2BI1MZzQ,Unbox Therapy,426,0,1553,156167
7,lgd1nSJbLN0,Unbox Therapy,4412,0,7590,387000
0,DEndHjVb7FM,Technical Guruji,584,0,6087,57814
1,9uqPfA0vSyE,Technical Guruji,1075,0,12980,158492
2,Dbg2hbiMunA,Technical Guruji,809,0,4819,52872
3,0-2SvqkXjik,Technical Guruji,976,0,8281,95516
4,6hBRreFhy80,Technical Guruji,1573,0,31051,453996
5,2Y3OVmVmApQ,Technical Guruji,1867,0,9729,93808
6,N24NToj63L0,Technical Guruji,1620,0,26377,419342
7,OHpX-W6vsNk,Technical Guruji,709,0,7476,86681
8,iMKvEMBADIo,Technical Guruji,866,0,11437,140141
9,H2TQcTk7GBs,Technical Guruji,747,0,9840,115298
10,AVwAqXuoQzI,Technical Guruji,1413,0,29979,468476
11,#NAME?,Technical Guruji,721,0,9592,112650
12,qkaGc7Rppkg,Technical Guruji,2582,0,30215,238426
13,WPCsyLKyJLU,Technical Guruji,792,0,7601,94642
14,z0WbNZMELFU,Technical Guruji,2138,0,19183,265337
15,LANSztkyXyA,Technical Guruji,752,0,6561,76639
16,ZB2vuh4qtPw,Technical Guruji,913,0,8745,104405
17,vosZEhUyW88,Technical Guruji,1560,0,28023,403056
18,gjAD6woAPYs,Technical Guruji,896,0,8919,112974
19,aA7x3DY3tE0,Technical Guruji,853,0,12477,185894
20,d3Yiy8wBO2Y,Technical Guruji,583,0,6635,74938
21,6s5Q7JG2icw,Technical Guruji,4283,0,70171,1240196
22,hFdmcHkQ1uk,Technical Guruji,712,0,7415,79528
23,LfoN762bEZ8,Technical Guruji,2663,0,49007,785816
24,5rXlFSptU1w,Technical Guruji,902,0,9939,122130
25,s0SnUdLK4gM,Technical Guruji,973,0,19018,395984
26,bCiv0WbSJ-U,Technical Guruji,859,0,9348,113758
27,BTu_twv3fg0,Technical Guruji,659,0,14184,213469
28,w5IIAslXoXw,Technical Guruji,769,0,5952,63294
29,4PJ8B2lPnSY,Technical Guruji,803,0,8218,93037
30,g3U5l1uX5Gs,Technical Guruji,1788,0,27339,610797
31,m-qZZsjKoYQ,Technical Guruji,898,0,6391,64596
32,zY3SSWmSQcI,Technical Guruji,1146,0,14847,161045
33,brjtE2uxT50,Technical Guruji,812,0,7704,83279
34,2cUjrkhpS58,Technical Guruji,1404,0,27660,426237
35,iA38TJiPUHo,Technical Guruji,792,0,8781,103858
36,b31DHLMraGE,Technical Guruji,1359,0,22981,301881
37,OJMfKZdWI38,Technical Guruji,783,0,9331,110084
38,a2SYDeGRLJY,Technical Guruji,2179,0,52383,967928
39,OUshYeXLFb4,Technical Guruji,815,0,10592,130886
40,i-3ZuGV9xoI,Technical Guruji,1516,0,42186,639292
41,RE67ecdjegY,Technical Guruji,764,0,6718,80045
42,_ZmVoXBIfqc,Technical Guruji,852,0,11560,146604
43,LgwZP7qXMko,Technical Guruji,1453,0,29830,464376
44,KF5hTnwx5jY,Technical Guruji,586,0,7499,81225
45,P-_nX_9DFkE,Technical Guruji,2010,0,44553,497256
46,1ILkUT6NVLc,Technical Guruji,623,0,8001,89135
47,tvNmtrHV3I8,Technical Guruji,675,0,7586,77050
48,j6UB6W1bmu8,Technical Guruji,767,0,9089,97737
49,nYL9_Qomh1A,Technical Guruji,744,0,9216,104430
0,Hf2mkyJdRR8,Technical Guruji,717,0,7877,90399
1,AaNBG4EWwZo,Technical Guruji,1577,0,42866,523351
2,KmZO5bPi-iI,Technical Guruji,788,0,8280,90943
3,ByMVX2gPtHQ,Technical Guruji,749,0,8076,82625
4,KgAgVrr-gWQ,Technical Guruji,889,0,5524,64080
5,597RUtnaS1g,Technical Guruji,1016,0,12760,154592
6,1JN0pEoLdFI,Technical Guruji,829,0,7894,77606
7,0WcIsYoxyOc,Technical Guruji,787,0,8315,91208
8,9ydy6Nd90oE,Technical Guruji,1101,0,10455,115116
9,f6AEAMnYFTA,Technical Guruji,914,0,9033,94397
10,oGS5BIpJelI,Technical Guruji,1021,0,16265,179485
11,iPcmBLxO5AQ,Technical Guruji,943,0,11568,125461
12,LETfwwj-U6I,Technical Guruji,713,0,9008,97389
13,cYexpwZx1zo,Technical Guruji,1099,0,10337,114477
14,iXwQWwPdpaM,Technical Guruji,853,0,18289,241749
15,PMSjM0YLzwQ,Technical Guruji,796,0,8808,99841
16,r6xVQwAgwuQ,Technical Guruji,886,0,15124,158203
17,XoedS7r02ow,Technical Guruji,810,0,5478,61240
18,shNzGQk3hho,Technical Guruji,896,0,9660,105672
19,TH3KRS7vnBc,Technical Guruji,1319,0,14634,128726
20,fEk21Eqzscw,Technical Guruji,1016,0,10503,119676
21,qZpNEuORjdI,Technical Guruji,1265,0,18604,192045
22,KFBhNGwUUOk,Technical Guruji,1755,0,10038,101602
23,PkVmfpTtgQc,Technical Guruji,1333,0,16217,171018
24,nlFLIz-zWL4,Technical Guruji,811,0,9494,110225
25,yYhY9Wcmdj8,Technical Guruji,932,0,14784,202677
26,Q-h7tlipwVs,Technical Guruji,872,0,9533,102375
27,bECf28fnmk4,Technical Guruji,1092,0,18397,350223
28,d7H6E2allLU,Technical Guruji,1350,0,10907,113483
29,BtuFVM4eHnA,Technical Guruji,938,0,11928,117345
30,Z1o2-Tlsd18,Technical Guruji,1167,0,8473,97348
31,yWEOcqZmKNc,Technical Guruji,1233,0,10381,111456
32,4ObaIvt6wLI,Technical Guruji,1343,0,29842,432882
33,Rtns904PODg,Technical Guruji,1118,0,9585,108568
34,_xzA-_L0zK4,Technical Guruji,3926,0,72575,792855
35,_yExZOYWq9U,Technical Guruji,666,0,9120,106908
36,3IMtX8XKqRM,Technical Guruji,1149,0,18557,192604
37,Ty9L59oxZhg,Technical Guruji,1402,0,8938,84370
38,cEsQ9XfaWqk,Technical Guruji,1251,0,20472,409867
39,DPwsnwukB4E,Technical Guruji,1262,0,9438,94295
40,sBfiDjM7O2o,Technical Guruji,2787,0,43350,534339
41,R45-UP6GKfw,Technical Guruji,1018,0,10175,116697
42,JvLbJvrlTsA,Technical Guruji,1116,0,14582,192583
43,mkscKA88ns0,Technical Guruji,832,0,6720,74613
44,rHKxij0f9nI,Technical Guruji,803,0,8897,97937
45,H2UYHU-yXoE,Technical Guruji,903,0,11209,111507
46,sRYURxW5qJ8,Technical Guruji,938,0,9190,97340
47,TF0JNTdWx1M,Technical Guruji,3141,0,15384,151211
48,fv8Nkb3wV1M,Technical Guruji,821,0,8864,91843
49,aQcVkhQiYLE,Technical Guruji,2349,0,21498,213360
0,3YdLX8-hvKg,Technical Guruji,1029,0,10378,112960
1,Vh_RAMAjieE,Technical Guruji,1124,0,16546,229190
2,WspU8al4tXM,Technical Guruji,709,0,9142,96491
3,tOpYajFAFzQ,Technical Guruji,826,0,9626,113972
4,B7vhhFVCJYg,Technical Guruji,1178,0,11757,114807
5,mrSVDQYMK8Q,Technical Guruji,3855,0,33737,501467
6,iBoH0tBmLNU,Technical Guruji,974,0,9164,110343
7,mEwD9oR0xKU,Technical Guruji,4325,0,76061,1080575
8,uveXyo9VBSE,Technical Guruji,916,0,9804,94033
9,VbUDHGJyggw,Technical Guruji,873,0,13605,148380
10,Y5fSYHxAhGc,Technical Guruji,1007,0,9734,104195
11,bQDISBWB3v4,Technical Guruji,974,0,14533,159939
12,WD9WjPozEws,Technical Guruji,1087,0,10009,104705
13,iM8et_05cAw,Technical Guruji,7949,0,37884,281225
14,OsNaAtvZ4-s,Technical Guruji,1313,0,12131,111069
15,HkU5HFvnn8o,Technical Guruji,1504,0,21164,255926
16,sZ1NQtS0gXI,Technical Guruji,1049,0,9324,98219
17,S29DCoXBdEk,Technical Guruji,1181,0,18649,254375
18,y4LIxz7pSMY,Technical Guruji,958,0,10076,111620
19,nlb-EvVyrT4,Technical Guruji,1342,0,21431,298550
20,yws59S5Ah3o,Technical Guruji,866,0,5026,53211
21,302HWGccqLk,Technical Guruji,910,0,9341,101496
22,qgCNbBJ39Wk,Technical Guruji,1199,0,19278,268566
23,rdVPMSGHdWA,Technical Guruji,958,0,8028,82028
24,iZdFXs8nrdU,Technical Guruji,1189,0,28720,570299
25,jaLuUVZ0aVo,Technical Guruji,1065,0,11308,114132
26,o2XJgoivPN8,Technical Guruji,1591,0,30490,419987
27,HFRyL3qFHiU,Technical Guruji,1017,0,10002,101044
28,LejxE17khtE,Technical Guruji,1877,0,33720,516464
29,KCzzvSoz1XQ,Technical Guruji,701,0,9134,96992
30,VvBPi677MLs,Technical Guruji,4504,0,59278,766236
31,IHdJEMoC_Qg,Technical Guruji,895,0,9498,105817
32,9gZ3iIUgkhM,Technical Guruji,1918,0,14769,122964
33,#NAME?,Technical Guruji,1079,0,5808,60396
34,DkCBOICiNKA,Technical Guruji,1229,0,9445,97812
35,ynG09cPfxBQ,Technical Guruji,1708,0,30944,548030
36,MMQKyZFdq18,Technical Guruji,1127,0,10382,119618
37,U83VVOvwSAk,Technical Guruji,4902,0,142726,2270128
38,Sw1396ZNVYw,Technical Guruji,1187,0,8681,88497
39,uMIcRswRKO8,Technical Guruji,1119,0,15143,145976
40,NP0xDxTEJpM,Technical Guruji,889,0,8103,80983
41,lIEaGF7XvEY,Technical Guruji,1132,0,9664,92714
42,O8pJhfnlorA,Technical Guruji,1058,0,10640,110418
43,YUX3wbRgZOw,Technical Guruji,4064,0,24190,160577
44,N_8lYsAtxhE,Technical Guruji,969,0,7998,77466
45,EECesAH8CZw,Technical Guruji,1747,0,19595,387432
46,HVocsNiMsIY,Technical Guruji,1710,0,6039,52399
47,d2uRtgyngZU,Technical Guruji,1475,0,10493,121616
48,3vA8dtAuhWI,Technical Guruji,1687,0,24346,332464
49,7Vj3900pnmE,Technical Guruji,1372,0,10425,107678
0,bta5W9Q_UYo,Technical Guruji,1907,0,27939,389891
1,cqezBflt1xM,Technical Guruji,1211,0,10515,106017
2,ePTcgFAi3wE,Technical Guruji,1667,0,30695,538248
3,QVwMk9KvPo0,Technical Guruji,1173,0,10906,109968
4,FzRurNA_QPQ,Technical Guruji,2173,0,48357,635146
5,nRMZ6ulQq-E,Technical Guruji,1250,0,11512,111327
6,rhJMhPZs9Wc,Technical Guruji,2624,0,21143,193186
7,caHhqP3tNcE,Technical Guruji,1409,0,10551,105413
8,LWkgkC9987c,Technical Guruji,1984,0,28491,408741
9,xOMqS_3MpBM,Technical Guruji,1535,0,7539,68164
10,4PZ541mxCGk,Technical Guruji,1501,0,11598,114483
11,GEtG-Mut6CU,Technical Guruji,2269,0,34810,382693
12,CIh586EM5lo,Technical Guruji,2504,0,11074,108543
13,yjwyxTq1GdM,Technical Guruji,19322,0,180583,1087979
14,mSG6sZ_wMxE,Technical Guruji,1343,0,10155,103915
15,95EjEgabhWU,Technical Guruji,1670,0,19345,233963
16,TqqkjDrP16o,Technical Guruji,1538,0,11357,110994
17,fdBxebCNDVw,Technical Guruji,1895,0,30433,486372
18,VMMuLJN5SYA,Technical Guruji,1487,0,10948,109057
19,I3Va-mp0bCM,Technical Guruji,1519,0,12142,158497
20,3TCuOk_jPHE,Technical Guruji,1544,0,11834,118659
21,WBoU4xl40fI,Technical Guruji,2320,0,32865,430085
22,ezbIo3nrN0s,Technical Guruji,3316,0,16504,131302
23,zBHh25pEC30,Technical Guruji,1528,0,11608,129932
24,QIUR1BDoKco,Technical Guruji,1737,0,18685,176061
25,ZxmrwpBOkH8,Technical Guruji,1690,0,10552,107048
26,nAaLHjE25GM,Technical Guruji,5281,0,47803,465233
27,2Nq8_RL-7s0,Technical Guruji,1380,0,9863,101097
28,eA4Mu5c4-NI,Technical Guruji,1153,0,9112,106237
29,K4uAJpFI0BY,Technical Guruji,1191,0,9597,95704
30,slDqjwR2s_0,Technical Guruji,1317,0,11238,106830
31,BbhtKQ8qvM0,Technical Guruji,1535,0,10504,122758
32,Qhei3T-H2Ms,Technical Guruji,3742,0,63531,991765
33,yVs9tk-rvD4,Technical Guruji,1249,0,11107,113699
34,3OrEXAfxlRE,Technical Guruji,2838,0,46830,562123
35,MqfKqsTer_w,Technical Guruji,1585,0,6628,59447
36,behOPVzOx0w,Technical Guruji,1536,0,12112,138707
37,G_6FdnHMQDo,Technical Guruji,3257,0,55443,678168
38,B032M_LjStc,Technical Guruji,1488,0,10031,102805
39,1tjmlkA0NWA,Technical Guruji,1758,0,21579,324666
40,B1AjrRyo8h8,Technical Guruji,1365,0,11490,123141
41,bJLLG7iCLEs,Technical Guruji,1670,0,19459,205612
42,FnzkUGqIYv4,Technical Guruji,1902,0,12557,125168
43,3Jro_XqQkMM,Technical Guruji,9810,0,34699,385142
44,P6R8LCTwKxo,Technical Guruji,1613,0,12304,125743
45,iddZM46Vl5g,Technical Guruji,3574,0,51695,546310
46,bCcfxjlelY0,Technical Guruji,1839,0,13534,139112
47,pZmqZNiyTiA,Technical Guruji,2259,0,20516,245902
48,yvXUecGQ8EM,Technical Guruji,1894,0,9845,91355
49,toXJkHPzJjY,Technical Guruji,1679,0,12959,132649
0,nCRwQyMG3qc,Technical Guruji,1897,0,16780,303574
1,ZWS9bq-mB3s,Technical Guruji,1722,0,12058,123960
2,nOwTZE3COps,Technical Guruji,2193,0,19755,280095
3,IcSDduGkRz8,Technical Guruji,1422,0,11624,104751
4,KRWQTiGP4QI,Technical Guruji,3600,0,39239,708386
5,agD4UYMZ_Qw,Technical Guruji,4787,0,96476,2113900
6,mIRVct8d7S8,Technical Guruji,2295,0,13612,125052
7,FGe9mRDvKwc,Technical Guruji,2167,0,19084,218993
8,lVZMrvwxmRY,Technical Guruji,2531,0,15099,143806
9,fD7DuHxpyHo,Technical Guruji,3098,0,35224,308431
10,HemHpDm0GZg,Technical Guruji,2439,0,18032,164237
11,PNzgBwNgBpY,Technical Guruji,4006,0,50410,712046
12,xeYkLakwgmY,Technical Guruji,9959,0,36345,227064
13,J5FoydkNfJc,Technical Guruji,2275,0,16091,159098
14,zag0BlGrVCo,Technical Guruji,3615,0,21593,190807
15,bYuPbKxZeOA,Technical Guruji,2452,0,15020,126059
16,8fW0b7Rvv_Q,Technical Guruji,89492,0,208641,1021553
17,mdiML_QiwiU,Technical Guruji,1824,0,13976,135351
18,I1AqG1qFBsA,Technical Guruji,5443,0,46940,634947
19,Z0Cxf99FGKQ,Technical Guruji,1988,0,16301,161750
20,3fkyMb_gdY8,Technical Guruji,7324,0,81715,1080213
21,T-m7ppW13Rc,Technical Guruji,2477,0,15545,134768
22,o_0JCUFoP5Q,Technical Guruji,26117,0,314997,3686354
23,7LfG4vDGSUc,Technical Guruji,1308,0,11786,145707
24,cBkVyBZfYGk,Technical Guruji,1611,0,13026,110847
25,cLNr5kTXQjw,Technical Guruji,1440,0,13062,141355
26,g0ZNr4BJkQA,Technical Guruji,1514,0,13210,153229
27,3hLX0llYFV0,Technical Guruji,4903,0,14024,133200
28,r3snx0Ay478,Technical Guruji,1198,0,13078,128664
29,Q-aTO4GSq34,Technical Guruji,3637,0,31013,406209
30,y57RTY2HfLQ,Technical Guruji,1499,0,13834,146005
31,Izhfp2yxCPc,Technical Guruji,2093,0,23071,292985
32,e8H6p8NrEj0,Technical Guruji,1370,0,12928,125958
33,k28iQqf3uk8,Technical Guruji,371,0,15841,169390
34,MIwmYTgwPLk,Technical Guruji,8145,0,157104,2593372
35,UG-51SF-gyY,Technical Guruji,1228,0,11851,120281
36,FCmWeYu6FPU,Technical Guruji,1099,0,10692,114658
37,_m5zsidXnxI,Technical Guruji,2264,0,17036,181639
38,Z3R6YiWFVbU,Technical Guruji,1286,0,17085,203676
39,IVA44qZgbG4,Technical Guruji,1271,0,9993,110144
40,39WUH_FePdU,Technical Guruji,1259,0,12443,133414
41,sTPbHsfHCHg,Technical Guruji,3630,0,52366,476596
42,TgdBfsUQ4ig,Technical Guruji,1448,0,11893,120161
43,ds9d8fAXMDw,Technical Guruji,1424,0,18203,252161
44,YHl72-GERCc,Technical Guruji,1242,0,11812,120606
45,nvjILgpf6tc,Technical Guruji,3158,0,69632,1271485
46,pVJW1EBhYtI,Technical Guruji,1268,0,12274,118468
47,svvhkZaRuco,Technical Guruji,3388,0,60988,1173962
